Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,007  - REHABILITACION DEL EDIFICIO DE LA DEFENSORIA PUBLICA EN LA CIUDAD DE PORTOVIEJO COMO CONSECUENCIA DEL TERREMOTO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65451.43,0,0,65451.43,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610880,0,0,545428.57,0,0,545428.57,0,0,218171.43,0,0,218171.43,0,0,218171.43,0,0
,598 - FISCALIA GENERAL DEL ESTADO,005  - MEJORAMIENTO DE LA GESTION OPERATIVA DE LA FISCALIA EN TERRITORIO,001 - Recursos Fiscales,0,0,0,0,0,0,0,9801.36,0,0,9801.36,0,0,17705.7,0,0,17705.7,16864.42,16864.42,17705.7,16864.42,16864.42,336098.25,17691.56,17691.56,150258.25,17691.56,17691.56,150258.25,17691.56,17691.56,150258.25,17691.56,17691.56,106711.19,17691.56,17691.56
,,,202 - Préstamos Externos,855420.75,855420.75,0,0,636646.29,0,0,626844.93,0,0,626844.93,0,0,618940.59,40046.5,40046.5,618940.59,360559.97,203327.21,618940.59,453772.44,453772.44,618940.59,492358.75,457168.16,618940.59,492358.75,457168.16,593701.57,492358.75,492358.75,593701.57,492358.75,492358.75,532895.85,492358.75,492358.75
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,73773.65,0,0,73773.65,0,0,73773.65,73773.65,33234.44,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65,73773.65
,,006  - READECUACION DE LAS INFRAESTRUCTURAS DE LA FISCALIA EN LOS CANTONES DE CHONE Y SUCRE,001 - Recursos Fiscales,0,0,0,0,0,0,0,27425.32,0,0,27425.32,0,0,27425.32,0,0,27425.32,0,0,27425.32,0,0,27425.32,0,0,14252.4,0,0,14252.4,0,0,14252.4,0,0,0,0,0
,,,202 - Préstamos Externos,39883.36,39883.36,0,0,258657.82,0,0,231232.5,0,0,231232.5,0,0,231232.5,0,0,231232.5,0,0,231232.5,0,0,231232.5,0,0,231232.5,0,0,121458.16,0,0,121458.16,0,0,91361.53,0,0
03 - SECTORIAL ADMINISTRATIVO,020 - PRESIDENCIA DE LA REPUBLICA,002  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,49074.23,0,0,49074.23,1729.76,1729.76,49074.23,1729.76,1729.76,73074.23,1729.76,1729.76,73074.23,5282.96,5282.96,73074.23,9970.56,9970.56,73074.23,19293.36,19293.36,73074.23,40510.64,40510.64,48910.64,40510.64,40510.64
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,408951.89,14414.71,14414.71,408951.89,14414.71,14414.71,608951.89,14414.71,14414.71,608951.89,44024.71,44024.71,608951.89,83254.71,48254.71,662051.89,160944.71,119599.71,662051.89,390688.71,244044.71,460688.71,390688.71,390688.71
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185850,185850,185850
,,002  - REHABILITACION DE RADIO CIUDADANA,202 - Préstamos Externos,0,383704.84,0,0,383704.84,24658.96,12793.73,383704.84,38253.87,38253.87,383704.84,51768.13,51768.13,383704.84,66320.72,53641.88,383704.84,83684.62,83286.59,383704.84,98338.23,97718.24,383704.84,113468.23,113468.23,383704.84,130210.94,129075.03,383704.84,144282.74,143179.66,347267.22,158195.59,158195.59,328138.66,183539.41,183379.41
,,007  - DESARROLLO E IMPLEMENTACION DE MECANISMOS DE INFORMACION DE LA GESTION PUBLICA Y CONTACTO CIUDADANO,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50429.09,5955.93,5955.93,50429.09,12582.75,12582.75,50429.09,17234.11,17234.11,50429.09,23058.72,23058.72,50429.09,30071.66,30071.66
,,,202 - Préstamos Externos,2774760.27,2774760.27,0,0,2774760.27,0,0,2774760.27,0,0,2774760.27,0,0,2643216.69,0,0,2610330.79,75600,8100,2610330.79,75600,75600,2559901.7,75600,75600,2559901.7,75600,75600,2559901.7,75600,75600,75600,75600,75600,75602.24,75600,75600
,,009  - IMPLEMENTACION DEL MUSEO Y ESCUELA TALLER DEL PASILLO,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,131543.58,0,0,164429.48,0,0,164429.48,0,0,164429.48,0,0,164429.48,164429.48,46979.85,164429.48,164429.48,164429.48,164429.48,164429.48,164429.48,164429.48,164429.48,164429.48
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274049.12,0,0,274049.12,0,0,274049.12,0,0,274049.12,274049.12,0,274049.12,274049.12,274049.12,274049.12,274049.12,274049.12,274049.12,274049.12,274049.12
,,010  - IMPLEMENTACION DE LA AGENDA NACIONAL DE EVENTOS ARTISTICOS Y DE FORMACION DE PUBLICOS PARA LAS ARTES - ARTE PARA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341154.1,0,0,275882.71,0,0,275882.71,0,0,275882.71,0,0,67670.86,41680.85,41680.85
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5453870.08,0,0,2418090.04,0,0,2418090.04,0,0,585715.08,0,0,567609.58,347340.45,347340.45
,024 - SECRETARIA NACIONAL DE PLANIFICACION Y DESARROLLO  SENPLADES,001  - CONSOLIDACION DE LA PREINVERSION EN EL CICLO DE LA INVERSION PUBLICA PARA EL CUMPLIMIENTO DE LOS OBJETIVOS DEL P,202 - Préstamos Externos,15734,15734,2847.62,2847.62,15734,5695.24,5695.24,15734,8542.86,8542.86,15734,10203.84,10203.84,15734,10203.84,10203.84,15734,10203.84,10203.84,15734,11827.03,11827.03,15734,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03,11827.03
,,001  - FORTALECIMIENTO DEL SISTEMA NACIONAL DE INFORMACION S.N.I. FASE II,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,0,0,3908,0,0,3908,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71,3907.71
,,002  - GENERACION DE INSUMOS PARA LA ACTUALIZACION DE LA PLANIFICACION NACIONAL EN EL MARCO DEL BUEN VIVIR,001 - Recursos Fiscales,0,0,0,0,0,0,0,2640,0,0,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,22000,0,0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
,,007  - ESTUDIOS DE LAS DINAMICAS Y DESPLAZAMIENTOS ESTACIONALES DE MASAS DE AGUAS EN EL PERFIL COSTERO CONTINENTAL DEL,202 - Préstamos Externos,1153278.33,1153278.33,0,0,1153278.33,0,0,1153278.33,0,0,1153278.33,0,0,1153278.33,0,0,1153278.33,0,0,306047.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,008  - REGISTRO SOCIAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,12362.21,3498.55,3498.55,12362.21,4437.42,4437.42,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29,5376.29
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,103018.4,29154.6,0,103018.4,36978.49,36978.49,103018.4,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38,44802.38
,,,202 - Préstamos Externos,11637545.52,11637545.52,50055.39,50055.39,10451805.38,104341.58,104341.58,7703915.86,159541.29,159541.29,7588535.25,210952.9,210952.9,7588535.25,277489.79,277489.79,2122390.66,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44,347677.44
,,025  - ESTUDIOS DEL PROYECTO DE TRASVASE RIO DAULE- PEDRO CARBO,001 - Recursos Fiscales,49873.57,49873.57,0,0,49873.57,0,0,47233.57,0,0,47233.57,0,0,43325.57,0,0,43325.57,0,0,43325.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,484353.87,484353.87,0,0,484353.87,0,0,484353.87,0,0,484353.87,0,0,484353.87,0,0,484353.87,0,0,484353.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,030  - ESTUDIO DE PREFACTIBILIDAD DEL TREN DE CARGA ELECTRICO DEL ECUADOR,202 - Préstamos Externos,250740.45,250740.45,0,0,250740.45,0,0,250740.45,0,0,250740.45,0,0,250740.45,0,0,250740.45,0,0,250740.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,034 - SERVICIO NACIONAL DE GESTION DE RIESGOS Y EMERGENCIAS,001  - ENCAUZAMIENTO Y PROTECCION DE LA QUEDRADA LAS TOTORAS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,482171.49,0,0,482171.49,43808.53,43808.53,482171.49,43808.53,43808.53,482171.49,44413.81,44413.81,482171.49,45039.95,45039.95,482171.49,45666.09,45666.09,846783.49,46292.23,46292.23,844948.48,56832.64,56832.64
,,,202 - Préstamos Externos,4693899.75,4693899.75,0,0,4693899.75,0,0,4693899.75,0,0,4693899.75,0,0,4211728.26,0,0,4211728.26,65742.55,65742.55,4211728.26,65742.55,65742.55,4211728.26,70786.48,70786.48,4211728.26,76004.34,76004.34,8263981.94,81222.2,81222.2,7740023.05,86440.06,86440.06,6741759.13,174276.83,91947.83
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,299328.55,0,0,299328.55,0,0,299328.55,0,0,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55,299328.55
,,001  - SISTEMA NACIONAL DESCENTRALIZADO DE LA GESTIÓN DEL RIESGO Y EMERGENCIAS,001 - Recursos Fiscales,3090648.65,3090648.65,0,0,3090648.65,0,0,3090648.65,0,0,3090648.65,0,0,3246933.54,0,0,156284.89,38060.49,38060.49,179074.34,38060.49,38060.49,179074.34,38328.34,38328.34,179074.34,39180.34,39180.34,179074.34,40564.29,40564.29,176074.34,43084.71,43084.71,129811.68,50950.17,50950.17
,,,202 - Préstamos Externos,23739809.18,23739809.18,0,0,23739809.18,0,0,25034860.44,0,0,25034860.44,0,0,1138766.37,0,0,1138766.37,227693.01,227693.01,1402808.41,227693.01,227693.01,1402808.41,229925.15,229925.15,1402808.41,237025.15,229925.15,1136531.65,248558.06,248558.06,1136531.65,269561.52,262456.52,990032.76,335107,274199.02
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,239026.75,0,0,239026.75,0,0,239026.75,0,0,239026.75,164896.75,164896.75,239026.75,164896.75,164896.75,239026.75,164896.75,164896.75,239026.75,164896.75,164896.75,239026.75,164896.75,164896.75,239026.75,164896.75,164896.75,239026.75,164896.75,164896.75
,,002  - PROYECTO NACIONAL DE GESTION DEL RIESGO PARA EL HABITAT Y LA VIVIENDA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120696.7,654626.56,654626.56,1120696.7,842916.68,842916.68,1120696.7,842916.68,842916.68,1120696.7,842916.68,842916.68,1018108.11,842916.68,842916.68,1015842.19,842916.68,842916.68
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136113.53,2721034.13,2721034.13,4136113.53,3354741.28,3354741.28,4136113.53,3354741.28,3354741.28,4136113.53,3354741.28,3354741.28,3590766.28,3354741.28,3354741.28,3590766.28,3354741.28,3354741.28
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905589.37,2734187.22,2734187.22,3905589.37,3669564.37,3669564.37,3905589.37,3669564.37,3669564.37,3905589.37,3669564.37,3669564.37,3905589.37,3669564.37,3669564.37,3905589.37,3669564.37,3669564.37
,,003  - PROGRAMA DE PREVENCION Y MITIGACION PARA REDUCIR EL RIESGO POR DIFERENTES AMENAZAS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,33750,0,0,33750,0,0,14908.85,0,0,14908.85,0,0,14908.85,0,0,14908.85,0,0,14908.85,0,0,5258.12,0,0
,,,202 - Préstamos Externos,489252,489252,0,0,489252,0,0,315000,0,0,315000,0,0,281250,0,0,281250,0,0,121428.57,0,0,121428.57,0,0,121428.57,0,0,82623.13,0,0,82623.13,0,0,43817.69,0,0
,,003  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300,0,0,15300,15300,15300,15300,15300,15300
,,008  - PROGRAMA DE LIQUIDACIÓN Y EJECUCIÓN DE OBRAS POR CONCLUIR (FASE I) DE LA DIRECCIÓN DE SERVICIOS DE INFRAESTRUCTURA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,85714.29,0,0,85714.29,0,0,81765.99,0,0,81765.99,0,0,81765.99,0,0,81765.99,3912.99,3912.99,81765.99,3912.99,3912.99,8599.85,3912.99,3912.99
,,,202 - Préstamos Externos,4469565.6,4469565.6,0,0,4469565.6,0,0,800000,0,0,800000,0,0,714285.71,0,0,714285.71,0,0,610065.1,0,0,610065.1,0,0,610065.1,0,0,333024.43,293967.27,33002.31,333024.43,293967.27,293967.27,333024.43,293967.27,293967.27
,038 - SECRETARIA TECNICA DEL PLAN TODA UNA VIDA,003  - APOYO A LA CONSTRUCCION DE PROPUESTA DE SEGURIDAD SOCIAL PARA CUMPLIR CON EL MANDATO CONSTITUCIONAL DE UNIVERSAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,462,0,0,462,0,0,462,0,0,462,0,0,462,0,0,462,0,0,443.98,443.98,443.98
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,4312,0,0,3850,0,0,3850,0,0,3850,0,0,3850,0,0,3850,0,0,3850,0,0,3850,0,0,3699.8,3699.8,0
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,010  - PLAN TODA UNA VIDA,001 - Recursos Fiscales,0,0,0,0,0,0,0,18761.22,0,0,18761.22,0,0,19613.93,0,0,19613.93,0,0,19613.93,698.8,698.8,19613.93,698.8,698.8,19613.93,698.8,698.8,19613.93,2579.5,2579.5,6132.24,2579.5,2579.5,6132.24,5679.76,5679.76
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130047.16,0,0,2130047.16,341660.29,341660.29,2130047.16,649059.17,649059.17,1935284.24,966788.35,932375.64,1863922.93,1287921.98,1287921.98,1861523.56,1830839.77,1830839.77
,,,202 - Préstamos Externos,6053628.63,6053628.63,333907.16,0,6053628.63,719620.66,707578.66,6034867.41,1105061.35,1099719.38,6030555.41,1481499.64,1469873.71,6029702.7,1850918.15,1850156.5,6029702.7,2410838.62,2238573.22,5872463.92,3037049.12,2830458.99,5872463.92,3357684.27,3119710.88,5604909.44,3657659.66,3450868.06,5209206.32,3802136.76,3698518.16,4939791.85,4213667.47,3894190.89,4934517.25,4793763.44,4382360.12
,,013  - PROYECTO DE VIVIENDA CASA PARA TODOS,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628356.65,0,0,501667.35,102650.02,0,501667.35,221285.37,220893.37,376916.44,366519.71,366519.71
,,014  - INCREMENTO DE COBERTURA Y CALIDAD DE LOS SERVICIOS DE LA MISION MIS MEJORES ANOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.92,0,0,1911.36,0,0,1911.36,1911.36,1911.36
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845636.43,0,0,1838008.5,306884.57,0,1486686.45,643921.14,643921.14,1132834.72,1070599.92,1032533.85
,039 - SERVICIO NACIONAL DE CONTRATACION PUBLICA - SERCOP,001  - ASEGURAMIENTO DE LA DISPONIBILIDAD DEL SISTEMA OFICIAL DE CONTRATACION PUBLICA DEL ECUADOR (SOCE),001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160178.57,0,0,160178.57,0,0,160178.57,0,0,160178.57,0,0,160178.57,113616.33,113616.33
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,1495984,0,0,1495984,0,0,1495984,0,0,1335805.43,0,0,1335805.43,0,0,1335805.43,0,0,1335805.43,0,0,1334821.43,946802.76,0
,,001  - EJECUCION DEL PROCEDIMIENTO DE COMPRA CORPORATIVA CENTRALIZADA Y EXTERNALIZACION DE LA DISTRIBUCION Y ALMACENAMI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655.6,0,0,135.6,135.6,135.6,135.6,135.6,135.6
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,1277727.52,0,0,1277727.52,0,0,1277727.52,136491.31,69472.91,1277727.52,208009.15,208009.15,1171942.69,275299.56,275219.56,1166287.09,344376.58,344376.58,1166287.09,417891.37,417891.37,529316,519864.23,519864.23
,,002  - ARTICULACION DE LA AGENDA DE CONTRATACION PUBLICA DEL SECTOR SALUD,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13159.63,0,0,13159.63,7647.54,7647.54,13159.63,7647.54,7647.54,13159.63,8914.87,8914.87
,064 - INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310340,0,0,310340,310340,310340,310340,310340,310340
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143272.5,1143272.5,1143272.5
,,001  - SISTEMA DE ESTADÍSTICAS ESTRUCTURALES,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,8764.89,0,0,8764.89,0,0,8764.89,1053,1053,8764.89,1134,1134,8764.89,3822.49,3820.78,8764.89,5462.08,5462.08,8764.89,7060.96,7060.96,8764.89,7465.96,7465.96
,,,202 - Préstamos Externos,317282.8,317282.8,38238.45,38238.45,1032113.19,78522.78,68355.79,1032113.19,121606.67,120807.65,1032113.19,178331.41,178331.41,1023348.3,249803.17,248577.02,1023348.3,307567.21,306886.17,1023348.3,390487.91,375073.26,1023348.3,499957.53,496295.48,1023348.3,654521.07,652548.27,1023348.3,771613.83,768695.09,1023348.3,893596.95,871981.58,1019141.33,987546.65,976143.92
,,008  - CERTIFICACION Y MEJORA CONTINUA DE LAS OPERACIONES ESTADISTICAS DEL SISTEMA ESTADISTICO NACIONAL,202 - Préstamos Externos,2799.86,2799.86,0,0,4201.18,0,0,4201.18,0,0,4201.18,0,0,4201.18,0,0,4201.18,0,0,4201.18,0,0,4201.18,0,0,4201.18,0,0,4201.18,0,0,0,0,0,0,0,0
,,,701 - Asistencia Tecnica y Donaciones,43009.82,43009.82,0,0,43009.82,0,0,43009.82,0,0,43009.82,0,0,43009.82,0,0,43009.82,0,0,43009.82,0,0,66531.6,0,0,66531.6,0,0,66531.6,0,0,66531.6,0,0,66531.6,0,0
,,022  - VIII CENSO DE POBLACIÓN Y VII DE VIVIENDA CPV - 2020,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,39030.46,0,0,585173.75,0,0,585173.75,0,0,585173.75,0,0,585173.75,852.27,852.27,585173.75,43446.31,43446.31,585173.75,44806.61,44806.61,585173.75,60757.52,60757.52,331180.87,221161.33,221161.33
,,,202 - Préstamos Externos,17314320.79,17314320.79,103874.09,103874.09,24648995.89,210064.58,200411.61,24648995.89,564547.39,319960.98,24609965.43,957134.64,957134.64,24063822.14,2275625.9,2257971.56,24063822.14,4011651.67,3940746.58,24063822.14,5455864.16,5283233.86,24691578.7,7435224.79,6469985.35,24691578.7,10049818.58,9398530.8,24691578.7,11912040.19,11496149.4,24691578.7,14015932.86,13666991.61,22836729.97,19490832.13,17177805.05
,,024  - ACTUALIZACION DEL REGISTRO SOCIAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510.8,0,0,1510.8,0,0,1510.8,0,0,282.8,277.8,277.8
,,,202 - Préstamos Externos,0,0,0,0,136441.95,0,0,136441.95,0,0,136441.95,0,0,136441.95,0,0,5602586.54,0,0,5602586.54,41582.47,18837.32,5602586.54,117708.55,99527.98,5601075.74,158171.04,156990.31,5601075.74,503772.88,438770.43,5601075.74,1510510.29,1259888.98,5283127.52,3713377.16,3107967.57
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,1137016.28,0,0,1137016.28,0,0,1137016.28,7817.81,5980.46,1137016.28,9833.36,9833.36,1137016.28,220681.32,192692.52,1137016.28,836323.3,819310.5,1137016.28,1013012.82,1012427.82,1137016.28,1066460.52,1066460.52,1137016.28,1066460.52,1066460.52,1137016.28,1066460.52,1066460.52
,,025  - RECONVERSION DE LA EDUCACION TECNICA Y TECNOLOGICA SUPRERIOR PUBLICA DEL ECUADOR,001 - Recursos Fiscales,0,0,0,0,0,0,0,190212.6,0,0,190212.6,22499.94,22499.94,190212.6,23958.82,23958.82,190212.6,39836.1,39836.1,190212.6,58624.11,58624.11,190212.6,73746.06,73746.06,190212.6,83400.17,83400.17,140900.91,95412.51,95412.51,140900.91,112727.43,112727.43,140019.11,137200.36,137200.36
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,1570248.97,0,0,1570248.97,187575.67,182673.67,1570248.97,199658.17,199658.17,1570248.97,331969.65,230039.79,1570248.97,488536.98,479184.28,1570248.97,615648.31,577119.25,1570248.97,696065.53,675947.61,1570248.97,796167.62,788833.96,1177296.07,942282.13,882185.4,1167528.88,1145628.89,1122521.1
,,026  - ENCUESTA DE SEGUIMIENTO AL PLAN NACIONAL DE DESARROLLO 2018-2022 ESPND,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,103323.18,0,0,103323.18,0,0,103323.18,0,0,103323.18,0,0,103323.18,0,0,103323.18,0,0,25576.31,96.33,96.33,21229.63,20370.39,20370.39
,,,202 - Préstamos Externos,34651.21,34651.21,9390.65,9390.65,2829860.62,18132.2,17302.98,2829860.62,29817.51,29417.43,2829860.62,146258.66,146258.66,2726537.44,179685.76,177486.64,2726537.44,210382.8,203409.8,2726537.44,229830.45,222905.03,2726537.44,246139.15,246138.47,2726537.44,263309.15,263308.47,2726537.44,276734.14,276733.46,1148103.63,305107.35,297250.27,985837.96,908541.72,698018.82
,,027  - ENCUESTA NACIONAL DE SALUD Y NUTRICIÓN - ENSANUT 2018,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,9316.67,0,0,9316.67,214.79,214.79,9316.67,1152.63,1152.63,9316.67,1918.96,1918.96,9316.67,2753.25,2753.25,9316.67,3228.74,3228.74,5827.24,3229.88,3229.88,4105.47,3284.72,3284.72
,,,202 - Préstamos Externos,82660,82660,0,0,82660,0,0,906735.27,60601.44,60601.44,906735.27,64118.45,64118.45,897418.6,95530.74,94616.82,897418.6,128434.1,126085.16,897418.6,194413.29,194413.29,897418.6,456184.22,382117.32,897418.6,615948.83,548065.09,897418.6,644935.58,644935.58,897418.6,671160.96,668961.96,757055.95,676437.09,676437.09
,,,701 - Asistencia Tecnica y Donaciones,913293.89,913293.89,0,0,913293.89,4620.91,0,913293.89,539384.8,278265.71,913293.89,566644.66,566644.66,913293.89,566644.66,566644.66,913293.89,566709.56,566644.66,913293.89,664553.66,659779.1,913293.89,722930.42,722930.42,913293.89,726228.82,726228.82,913293.89,726228.82,726228.82,913293.89,726238.34,726238.34,913293.89,726238.34,726238.34
,,028  - PROYECTO PARA LA PREVENCION DE VIOLENCIA DE GENERO Y FORTALECIMIENTO DE LOS SERVICIOS DE ATENCION A VICTIMAS,001 - Recursos Fiscales,0,0,0,0,0,0,0,219215.52,0,0,219215.52,6345.52,6345.52,219215.52,14529.73,14529.73,219215.52,31916.8,31916.8,219215.52,54522.94,52721.78,219215.52,113528.26,112276.07,219215.52,167548.72,167548.72,219215.52,177363.32,177363.32,209391.65,181634.17,181634.17,203077.65,187580.08,187580.08
,,,202 - Préstamos Externos,11540998.5,11540998.5,0,0,0,0,0,657646.57,0,0,657646.57,0,0,657646.57,0,0,657646.57,1884.48,16.27,657646.57,33675.29,5661.07,657646.57,312610.09,283101.28,657646.57,613474.84,543199.99,657646.57,625343.52,625295.52,657646.57,626726.96,626339.99,651965.9,628692.22,628692.22
,,029  - ENCUESTA NACIONAL DE INGRESOS Y GASTOS DE HOGARES URBANOS RURALES  ENIGHUR 2019-2021,202 - Préstamos Externos,5044658.46,5044658.46,0,0,5739540.74,0,0,4915465.47,0,0,4915465.47,0,0,4915465.47,0,0,4915465.47,0,0,4915465.47,0,0,4287708.91,0,0,4287708.91,0,0,4287708.91,0,0,360238.28,0,0,0,0,0
