Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,001  - SISTEMA DE ESTADISTICAS ESTRUCTURALES,202 - Préstamos Externos,1032113.19,1032113.19,31997.4,31997.4,1032113.19,72269.17,71265.2,1032113.19,113248.23,78314.35,1032113.19,115121.28,115121.28,1032112.3,165958.3,153369.15,1032112.3,190773.41,190773.41,1006340.18,274139.48,224993.49,919026.6,308845.62,284462.61,919026.6,427042.41,346967.84,916746.53,530253.15,504726.95,916746.53,651278.47,596514.87,916746.53,877564.84,876032.09
,,022  - VIII CENSO DE POBLACION Y VII DE VIVIENDA CPV - 20,202 - Préstamos Externos,30276752.45,30276752.45,249631.37,247489.02,30276752.45,565120.81,563370.57,25276752.45,1233912.67,952596.71,25276752.45,1246678.43,1246678.43,6500730.7,2319646.37,1674705.89,6500730.7,2515102.08,1809193.13,6500730.7,3047818.58,2537218.2,6433758.47,3105690.47,2803929.82,6433758.47,3376510.08,2933506.98,6359159.72,4024573.99,3803628.96,6169618.69,4750231.4,4453453.5,6169618.69,5851816.42,5736016.09
,,024  - ACTUALIZACION DEL REGISTRO SOCIAL,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384807.29,0,0,3384807.29,0,0,2987062.44,15793.14,0,2987062.44,32315.53,16033.39,2987062.44,105087.82,84227.82,2546492.89,1139177.65,723304.36,2546492.89,2229027.14,2222531.21
,,025  - RECONVERSION DE LA EDUCACION TECNICA Y TECNOLOGICA SUPRERIOR PUBLICA DEL ECUADOR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,504735.45,0,0,504735.45,208864.37,22378.29,504735.45,234643.75,229093.75,504735.45,265787.03,232430.53,504735.45,297221.94,250392.03,625164.75,325825.57,300286.61,625164.75,394260.41,376248.51,625164.75,451350.26,451350.26,625164.75,568396.29,568396.29
,,026  - ENCUESTA DE SEGUIMIENTO AL PLAN NACIONAL DE DESARR,202 - Préstamos Externos,1640924.77,1640924.77,7672.4,7672.4,1640924.77,15818.63,15818.63,1640924.77,23969.9,16292.46,1640924.77,24443.73,24443.73,669021.09,39446.99,34695.46,668070.77,43871.2,43871.2,640025.98,82550.11,67264.71,640025.98,97139.49,85556.97,640025.98,114262.64,104573.98,636765.91,127945.73,118791.78,636765.91,153051.2,141786.36,635216.99,473731.6,462854.29
,,027  - ENCUESTA DE SALUD Y NUTRICION ENSANUT 2018,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.32,0,0,950.32,950.32,101.82,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32,950.32
,067 - SECRETARIA TECNICA DE GESTION INMOBILIARIA DEL SECTOR PUBLICO,001  - IMPLEMENTACION DE UN MODELO DE GESTION PARA LA ADMINISTRACION Y CUSTODIA DE BIENES DE LA FUNCION EJECUTIVA A NIV,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7194.23,3434.47,0,7194.23,3434.47,3434.47,7194.23,3434.47,3434.47,7194.23,3434.47,3434.47,7194.23,3434.47,3434.47,3762.8,3762.8,3762.8
,,002  - IMPLEMENTACION DE PROYECTOS INMOBILIARIOS ESTRATEG,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,4134425.64,4134425.64,17146.16,17146.16,4134425.64,35432.2,35432.2,4134425.64,56026.24,36572.08,4134425.64,78928.28,59474.12,4134425.64,223303.7,77760.16,4134425.64,249955.9,228275.74,4127231.41,265469.42,243313.77,4127231.41,296120.38,268577.69,4127231.41,308937.7,296784.69,4127231.41,359656.76,359656.76,4127231.41,378088.85,360844.5,3696679.02,413458.53,413458.53
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,133381.53,0,0,133381.53,0,0,133381.53,0,0,133381.53,133381.53,0,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53,133381.53
,,023  - DOTACION DE INFRAESTRUCTURA DE PARQUES URBANOS Y E,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,1000000,1000000,17701.89,17701.89,1000000,35919.66,35919.66,1000000,57360.41,38060.9,1000000,77301.16,58001.65,1000000,81061.63,81061.63,1000000,112578.72,98365.57,310077.14,126963.5,113188.03,310077.14,142366.3,128590.83,310077.14,156969.1,143193.63,310077.14,170258.26,170258.26,310077.14,182893.11,171551.48,211453.05,211453.05,211453.05
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,001 - Recursos Fiscales,98965.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,266 - SERVICIO INTEGRADO DE SEGURIDAD ECU 911,003  - FORTALECIMIENTO DEL SISTEMA NACIONAL DE ALERTA TEM,202 - Préstamos Externos,14114664.08,5279715.5,0,0,5279715.5,0,0,5279715.5,0,0,5279715.5,0,0,5279715.5,8049.79,862.47,5279715.5,55365.81,13119.36,5279715.5,102681.77,18188.93,5279715.5,102681.77,18188.93,5279715.5,719407.05,205472.79,5279715.5,719407.05,719407.05,3006730.77,719407.05,719407.05,1998944.8,794361.97,794361.97
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,342657.54,0,0,342657.54,0,0,342657.54,0,0,342657.54,0,0,342657.54,0,0,342657.54,0,0,342657.54,0,0,342657.54,342657.54,0,342657.54,342657.54,342657.54,342657.54,342657.54,342657.54,342657.54,342657.54,342657.54
,,004  - MODERNIZACION DEL SISTEMA DE ATENCION DE EMERGENCIAS Y REPOTENCIACION DEL EQUIPAMIENTO TECNOLOGICO DEL SIS ECU,202 - Préstamos Externos,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,8834948.58,0,0,78920,0,0,3.32,0,0
,590 - PROCURADURIA GENERAL DEL ESTADO,001  - FORTALECIMIENTO INSTITUCIONAL DE LA PROCURADURIA G,202 - Préstamos Externos,1344742,1344742,0,0,1344742,0,0,1344742,6906.21,1426.21,1344742,19181.41,8221.41,1344742,19181.41,19181.41,1344742,31456.61,20496.61,1344742,31456.61,29422.61,1076400.36,67002.05,40745.05,1076400.36,116281.67,116281.67,1076400.36,123478.85,123478.85,1076400.36,143217.75,132019.79,508403.9,263644.43,263644.43
,,002  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641900,639300,639300,639300,639300,639300,639300,639300,639300,639300,639300,639300,639300,639300,639300,2574133.33,2515633.31,2515633.31
,607 - UNIDAD DEL REGISTRO SOCIAL,001  - ACTUALIZACION DEL REGISTRO SOCIAL,001 - Recursos Fiscales,0,8950.66,0,0,8950.66,1750.02,1750.02,8950.66,6255.8,6255.8,8950.66,6547.83,6547.83,8950.66,6547.83,6547.83,8950.66,6883.83,6883.83,8950.66,6890.26,6890.26,8950.66,6890.26,6890.26,8950.66,6890.26,6890.26,8950.66,6890.26,6890.26,8950.66,6895.08,6895.08,8950.66,6895.08,6895.08
,,,202 - Préstamos Externos,41339201.05,41330250.39,105689.09,105689.09,41330250.39,239213.71,220938.92,41330250.39,414539.87,305986.34,36378496.92,529341.16,418240.53,36378496.92,644662.4,533666.04,32993689.63,1427507.44,744692.71,32993689.63,2203092.87,1503420.08,32634179.27,4629193.03,2496617.01,32634179.27,9458714.37,5465438.89,28147047.54,14648275.62,10125923.07,28147047.54,19094921.56,15154491.68,25140086.13,22234416.09,19700449.07
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,1824322.39,0,0,1824322.39,0,0,1824322.39,0,0,1824322.39,0,0,1824322.39,145086.08,0,1824322.39,290191.89,145086.08,1824322.39,508557.32,290191.89,1824322.39,752485.24,508557.32,1824322.39,1004821.55,752485.24,1824322.39,1222691.69,1004821.55,1824322.39,1351574.14,1222691.69
,608 - SECRETARIA TECNICA DE PLANIFICACION PLANIFICA ECUADOR,002  - GENERACION DE INSUMOS PARA LA ACTUALIZACION DE LA,202 - Préstamos Externos,4094.9,4094.9,0,0,25004.9,2170.63,2170.63,25004.9,2170.63,2170.63,25004.9,2170.63,2170.63,25004.9,2170.63,2170.63,25004.9,2170.63,2170.63,25004.9,2170.63,2170.63,25004.9,23080.63,5230.63,25004.9,23080.63,5230.63,25004.9,23080.63,23080.63,25004.9,23488.54,23488.54,25004.9,23488.54,23488.54
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,7650,0,0,7650,0,0,7650,0,0,7650,0,0,7650,0,0,7650,0,0,7650,7650,0,7650,7650,0,7650,7650,7650,7650,7650,7650,7650,7650,7650
,,007  - ESTUDIOS DE LAS DINAMICAS Y DESPLAZAMIENTOS ESTACI,202 - Préstamos Externos,306047.66,306047.66,0,0,285137.66,0,0,285137.66,0,0,285137.66,0,0,255137.66,0,0,255137.66,0,0,255137.66,0,0,255137.66,0,0,255137.66,0,0,0,0,0,0,0,0,0,0,0
,,010  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159102.33,0,0,2159102.33,2079021.54,2079021.54,2159102.33,2079021.54,2079021.54,2159102.33,2079021.54,2079021.54,2159102.33,2091854.04,2091854.04
,,025  - ESTUDIOS DEL PROYECTO DE TRASVASE RIO DAULE- PEDRO,202 - Préstamos Externos,527679.44,527679.44,0,0,527679.44,0,0,527679.44,0,0,527679.44,0,0,477679.44,0,0,477679.44,0,0,477679.44,0,0,477679.44,0,0,477679.44,0,0,0,0,0,0,0,0,0,0,0
,,030  - ESTUDIO DE PREFACTIBILIDAD DEL TREN DE CARGA ELECT,202 - Préstamos Externos,70945.18,70945.18,0,0,70945.18,0,0,70945.18,0,0,70945.18,0,0,50945.18,0,0,50945.18,0,0,50945.18,0,0,50945.18,0,0,50945.18,0,0,0,0,0,0,0,0,0,0,0
04 - SECTORIAL AMBIENTE,040 - MINISTERIO DEL AMBIENTE,001  - PROYECTO SOCIO BOSQUE DE CONSERVACION,202 - Préstamos Externos,6256678.59,4452424.91,2589,0,4452424.91,1274972.21,514176.1,3720924.91,1315773.97,518874.39,3720924.91,1319933.58,1319933.58,3709602.18,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54,1406391.54
,,001  - REMEDIACION AMBIENTAL Y SOCIAL,202 - Préstamos Externos,1784328.96,1784328.96,0,0,1784328.96,204894.8,200416.3,1646939.68,213587.6,213165.13,1646939.68,309547.17,309547.17,1603915.2,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07,487931.07
,,,701 - Asistencia Tecnica y Donaciones,551358,551358,0,0,551358,57144.36,57099.92,551358,85246.52,58701.49,551358,113662.12,87449.73,551358,141431.64,141431.64,551358,141431.64,141431.64,551358,141431.64,141431.64,254924.01,141431.64,141431.64,254924.01,141431.64,141431.64,254924.01,141431.64,141431.64,254924.01,141431.64,141431.64,254924.01,141431.64,141431.64
,,002  - SISTEMA NACIONAL DE CONTROL FORESTAL,202 - Préstamos Externos,552686.1,552686.1,0,0,695029.36,66115.9,65199.3,666129.36,97255.61,68042.93,666129.36,99504.53,99504.53,650489.72,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87,159621.87
,,,701 - Asistencia Tecnica y Donaciones,579101.52,579101.52,0,0,436758.26,592.78,0,436758.26,592.78,592.78,436758.26,592.78,592.78,436758.26,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78,592.78
,,003  - APOYO AL SISTEMA NACIONAL DE AREAS PROTEGIDAS,202 - Préstamos Externos,1256607,1256607,0,0,1256607,52877.72,51370.42,484872.13,75557.44,54706.79,484872.13,77198.98,77198.98,473091.64,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3,123640.3
,,,701 - Asistencia Tecnica y Donaciones,3170154.85,3170154.85,0,0,3170154.85,0,0,3170154.85,0,0,3170154.85,0,0,3170154.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,19004.87,0,0,19004.87,0,0,19004.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,003  - SISTEMA DE INFORMACION AMBIENTAL,202 - Préstamos Externos,545851.79,1658782.75,0,0,1658782.75,212962.45,209131.69,1557900.41,307051.42,218812.28,1557900.41,317453.6,317453.6,1530183.88,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94,517808.94
,,004  - DESARROLLO DE ENFOQUES DE MANEJO DE PAISAJES EN EL,202 - Préstamos Externos,357207.2,357207.2,0,0,357207.2,46390.92,46296.51,357207.2,68981.13,47848.57,357207.2,70350.4,70350.4,357207.2,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47,113279.47
,,,701 - Asistencia Tecnica y Donaciones,377969.82,377969.82,0,0,377969.82,0,0,377969.82,0,0,377969.82,0,0,377969.82,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
,,004  - GESTION INTEGRADA PARA LA LUCHA CONTRA LA DESERTIF,202 - Préstamos Externos,11041.21,11041.21,0,0,11041.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,005  - ORDENAMIENTO AMBIENTAL INTEGRAL EN LA CUENCA DEL R,202 - Préstamos Externos,337736.28,337736.28,0,0,337736.28,37146.2,35301.57,335936.28,56127.22,38876.43,335936.28,56403.35,56403.35,335440.29,91217.71,91217.71,147136.12,91217.71,91217.71,147136.12,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71,91217.71
,,005  - PROGRAMA CONSERVACION DE BOSQUES Y REDD+,202 - Préstamos Externos,0,0,0,0,197771.6,12831.21,12696.88,197771.6,20024.33,14261.13,197771.6,24901.89,24901.89,197771.6,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81,39129.81
,,,701 - Asistencia Tecnica y Donaciones,2985394.77,2985394.77,0,0,2787623.17,0,0,2787623.17,0,0,2787623.17,75432.57,75432.57,2787623.17,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23,476141.23
,,006  - PROGRAMA NACIONAL DE REFORESTACION CON FINES DE CO,202 - Préstamos Externos,1074965.16,1766287.88,0,0,1766287.88,197758.1,194292.26,1715494.3,281534.25,203956.39,1715494.3,287334.76,287334.76,1715147.15,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32,461226.32
,,006  - REGISTRO DE EMISIONES Y TRANSFERENCIAS DE CONTAMIN,202 - Préstamos Externos,40000,40000,0,0,40000,6047.09,5991.54,31087.15,8209.39,6047.09,31087.15,9406.04,9406.04,31087.15,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93,15539.93
,,007  - GESTION INTEGRAL DE DESECHOS SOLIDOS,202 - Préstamos Externos,846753.99,846753.99,0,0,846753.99,109803.05,98391.27,771708.12,144377.94,115235.32,771708.12,147767.77,147767.77,771551.1,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17,219633.17
,,008  - ELABORACION DEL MANUAL DE PROCEDIMIENTOS PARA LA A,701 - Asistencia Tecnica y Donaciones,379326.67,379326.67,0,0,379326.67,44994.17,42274.72,379326.67,67593.49,46439,379326.67,72714.75,72714.75,379326.67,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58,76535.58
,,008  - PROYECTO DE RECUPERACION DE LAS AREAS PROTEGIDAS D,202 - Préstamos Externos,1086435.47,1086435.47,0,0,1086435.47,44959.44,23685.71,404435.47,71526.23,51879.13,404435.47,72533.91,72533.91,326448.9,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77,114129.77
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,202 - Préstamos Externos,19004.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,701 - Asistencia Tecnica y Donaciones,20919.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,045 - CONSEJO DE GOBIERNO DEL REGIMEN ESPECIAL DE GALAPAGOS,001  - FORTALECIMIENTO AL CONSEJO DE GOBIERNO DEL REGIMEN,001 - Recursos Fiscales,0,14152803,94225.89,0,14152803,224264.48,224264.48,14152803,384181.27,255939.42,12761306.56,513744.46,388614.19,13403840.37,521917.05,521917.05,13403840.37,1118525.98,883888.93,13403840.37,1307733.7,1070960.46,13403840.37,1425310.12,1261750.7,11079506.31,1819076.31,1478542.03,10668982.14,2195869.58,1929074.41,13099225.25,3177113.46,2048843.72,13099225.25,12400633.28,4066849.36
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324343.74,0,0,2947025.14,0,0,2947025.14,0,0,2947025.14,221482.05,0,2947025.14,480430.23,221482.05,2947025.14,480430.23,221482.05,1354773.97,1353109.82,221482.05
,,002  - ADQUISICION DE KITS DE ALIMENTOS E INSUMOS MEDICOS DE TRATAMIENTO DEL COVID-19 PARA LA ATENCION DE LA EMERGENCI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23559.95,0,0,23559.95,0,0
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249973,0,0,249973,0,0
,,004  - FORTALECIMIENTO AL CONSEJO DE GOBIERNO DEL REGIMEN,001 - Recursos Fiscales,14152803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,047 - AGENCIA DE REGULACION Y CONTROL DE LA BIOSEGURIAD Y CUARENTENA PARA GALAPAGOS,001  - CONSOLIDACION DEL SISTEMA DE PREVENCION  CONTROL Y,202 - Préstamos Externos,242118.75,242118.75,0,0,242118.75,0,0,242118.75,0,0,242118.75,0,0,169118.75,0,0,169118.75,0,0,169118.75,0,0,169118.75,1055,113.04,169118.75,4434.04,1417.04,169118.75,4434.04,4434.04,169118.75,4434.04,4434.04,169118.75,108717.14,27536.34
,254 - SECRETARIA TECNICA DE LA CIRCUNSCRIPCION TERRITORIAL ESPECIAL AMAZONICA,002  - FORTALECIMIENTO DE LA COBERTURA LOGISTICA PARA ATE,003 - Recursos Provenientes de Preasignaciones,4398643.56,4398643.56,0,0,4398643.56,9871.52,9871.52,5705574.06,16185.5,10128.75,5705574.06,22499.48,16442.73,5705574.06,28662.46,22756.71,5705574.06,35127.44,29070.69,5705574.06,41441.42,35384.67,5705574.06,48573.04,42398.67,5705574.06,58351.81,48830.27,5705574.06,69057.76,69057.76,5705574.06,128470.01,70190.55,5705574.06,168460.92,168249.32
,,004  - ESTUDIO DE PREFACTIBILIDAD DE LOS PASIVOS AMBIENTA,003 - Recursos Provenientes de Preasignaciones,1266750.54,1266750.54,0,0,1266750.54,0,0,1266750.54,0,0,1266750.54,0,0,1266750.54,0,0,1266750.54,0,0,1266750.54,0,0,1266750.54,0,0,1266750.54,0,0,1583438.18,0,0,1583438.18,0,0,1583438.18,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639063.63,0,0,2639063.63,0,0,2639063.63,0,0
,,005  - PLAN INTEGRAL DE LA CTEA Y PROPUESTA PARA BORRADOR DE LEY,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23234.35,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82976.25,0,0
,,008  - FORTALECIMIENTO INSTITUCIONAL DE LA SECRETARIA TEC,003 - Recursos Provenientes de Preasignaciones,74340,74340,0,0,74340,0,0,489093,0,0,489093,0,0,489093,5469.75,5469.75,489093,5469.75,5469.75,489093,5469.75,5469.75,489093,5469.75,5469.75,489093,5469.75,5469.75,489093,5469.75,5469.75,489093,5469.75,5469.75,489093,5469.75,5469.75
,,016  - PROFESIONALIZACION DE DOCENTES DEL SISTEMA NACIONAL DE EDUCACION EN LA AMAZONIA,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,018  - PROGRAMA DE DESARROLLO INTEGRAL DE LA CIRCUNSCRIPCION TERRITORIAL ESPECIAL AMAZONICA MEDIANTE LA GESTION EFICIEN,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,18695842.36,2434293.07,2434293.07,22260091.96,11345673.39,2434293.07,22260091.96,19997224.17,2434293.07,22260091.96,21034670.46,20587842.53,22260091.96,21034670.46,20587842.53,22260091.96,21034670.46,20587842.53,27495540.57,23560600.98,21034670.46,30769224.18,26045974.54,21034670.46,34142660.62,32398935.31,32398935.31
,,021  - CONSTRUCCIÓN DE PUENTES CONGANTES EN LA PROVINCIA DE PASTAZA,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,330 - PARQUE NACIONAL GALAPAGOS,001  - INFRAESTRUCTURA SOSTENIBLE PARA EL BUEN VIVIR ISLE,202 - Préstamos Externos,341177.25,341177.25,4004.64,4004.64,341177.25,8131.79,8131.79,341177.25,13278.94,8254.3,341177.25,13401.45,13401.45,341177.25,21533.24,17528.6,341177.25,21655.75,21655.75,341177.25,25782.9,25782.9,341177.25,29910.05,29910.05,341177.25,38041.84,34037.2,341177.25,42461.49,42461.49,330740.32,46770.36,42765.72,330740.32,48780.91,48780.91
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,5650,0,0,5650,0,0,5650,0,0,5650,0,0,5650,0,0,5650,0,0,5650,0,0,5650,0,0,5650,0,0,5650,0,0
,,002  - PROYECTO DE CONTROL Y ERRADICACION DE ESPECIES INV,202 - Préstamos Externos,504000,504000,0,0,504000,0,0,504000,0,0,504000,0,0,404000,0,0,404000,0,0,404000,0,0,404000,0,0,404000,0,0,404000,0,0,0,0,0,0,0,0
,609 - MINISTERIO DEL AMBIENTE Y AGUA,001  - ABASTECIMIENTO DE AGUA POTABLE Y AGUA TRATADA A VARIOS CANTONES,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,001  - AGUA Y SANEAMIENTO EN COMUNIDADES RURALES Y PEQUE¿OS MUNICIPIOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233544.93,0,0,233544.93,11835.09,11393.43,233544.93,18914.73,18914.73,233544.93,27950.73,23572.34,1060536.36,32709.3,32709.3,1060536.36,38156.41,33778.02,762289.15,48023.82,48023.82
