id,text,G13T,target_non_classified,G4T1,G4T9,G1T1,G1T3,G8T7,G1T2,G9T,G16T,G8T6,G9T5,G16T1,G11T,G2T2,G14T5,G8T5,G15T1,G9T7,G12T,G1T,G4T3,G4T5,G4T6,G13T2,G7T,G3T12,G7,G15,G1,G11,G2,sdg_non_classified,G12,G16,G3,G8,G14,G4,G13,G9
BASE-O-84,casa de la cultura ecuatoriana nucleo de sto domingo conformacion de coros de la ccecsd masterjuvenilesninos fomento desarrollo y difusion cultural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-85,casa de la cultura ecuatoriana nucleo de sucumbios centro provincial de interpretacion de la ccens fomento desarrollo y difusion cultural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-86,casa de la cultura ecuatoriana nucleo de sucumbios caravanas del color y la alegria en sucumbios fomento desarrollo y difusion cultural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-87,casa de la cultura ecuatoriana nucleo de sucumbios implementacion de la caravana artistica por una cultura de paz en la provincia de sucumbios fomento desarrollo y difusion cultural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-88,casa de la cultura ecuatoriana nucleo de zamora edificacion de locales fisicos adecuados para el fortalecimiento de las actividades que realiza el nucleo de zamora chinchipe administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-89,casa de la cultura ecuatoriana nucleo de zamora fortalecimiento de la editorial leonel feijoo para revitalizar y difundir a los escritores de la provincia de zamora chinchipe fomento desarrollo y difusion cultural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-90,casa de la cultura ecuatoriana nucleo de zamora ?construccion de la casa de las culturas para dinamizar las actividades de diversas expresiones culturales que brinda el nucleo de zamora chinchipe? fomento desarrollo y difusion cultural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-91,"casa de la cultura ecuatoriana nucleo de zamora implementacion de la editorial""leonel feijoo"" para revitalizar y difundir a los escritores se la provincia de zamora chinchipe fomento desarrollo y difusion cultural",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-92,casa de la cultura ecuatoriana nucleo del azuay feria internacional del libro cuenca administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-93,casa de la cultura ecuatoriana nucleo del azuay readecuacion del teatro de la casa de la cultura ecuatoriana nucleo del azuay administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-94,casa de la cultura ecuatoriana nucleo del azuay reparacion del edificio de la casa de la cultura del azuay administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-95,casa de la cultura ecuatoriana nucleo del azuay talleres tutoriales de artes escenicas administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-96,casa de la cultura ecuatoriana nucleo del azuay coleccion de libros autores azuayos bliblioteca basica administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-97,centro interamericano de artesanias y artes populares cidap talleres de innovacion de diseno y rediseno en las artesanias desarrollo sustentable del sector artesanal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-98,centro interamericano de artesanias y artes populares cidap preservacion conservacion y puesta en valor de la reserva de artesanias de america custodiada por el cidap en cuenca ecuador desarrollo sustentable del sector artesanal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-99,comision de transito del ecuador vivienda fiscal para la comision de transito del ecuador administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-100,comision de transito del ecuador desarrollo y fortalecimiento institucional de la comision de transito del ecuador administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-101,comision de transito del ecuador construccion e implementacion de oficinas para la investigacion de accidentes de transito y analisis medico legal control operativo e investigacion de accidentes de transito a nivel nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-102,comision de transito del ecuador control de velocidad en carreteras a traves de radares moviles control operativo e investigacion de accidentes de transito a nivel nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-103,comision de transito del ecuador control de transito en carreteras troncales del ecuador control operativo e investigacion de accidentes de transito a nivel nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-104,comision de transito del ecuador implementacion de unidades de rescate y emergencias medicas en la red vial estatal troncales nacionales control operativo e investigacion de accidentes de transito a nivel nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-105,comision de transito del ecuador formacion de agentes de transito para el ecuador formacion de vigilantes y agentes civiles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-106,comision de transito del ecuador formacion de agentes civiles de transito formacion de vigilantes y agentes civiles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-107,consejo de aseguramiento de la calidad de la educacion superior caces fortalecimiento de la gestion institucional del consejo de evaluacion acreditacion y aseguramiento de la calidad de la educacion superior administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-108,consejo de aseguramiento de la calidad de la educacion superior caces evaluacion de carreras de institutos de educacion superior administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-109,consejo de educacion superior plan de fortalecimiento institucional plurianual de la universidad estatal del sur de manabi fortalecimiento del sistema de educacion superior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-110,consejo de educacion superior fortalecimiento institucional para el desarrollo del sistema de educacion superior ces fortalecimiento del sistema de educacion superior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-111,consejo de gobierno del regimen especial de galapagos mejoramiento de las condiciones de vida para la poblacion de puerto villamil con la implementacion del plan maestro de alcantarillado administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-112,consejo de gobierno del regimen especial de galapagos construccion de nueva infraestructura administrativa para el cgreg en los cantones san cristobal y santa cruz administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-113,consejo de gobierno del regimen especial de galapagos reconstruccion y mantenimiento de la red vial de la provincia de galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-114,consejo de gobierno del regimen especial de galapagos capacitacion integral en competencias laborales a los sectores productivos de la provincia de galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-115,consejo de gobierno del regimen especial de galapagos establecimiento de politicas para el fomento y desarrollo del talento humano y la produccion en galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-116,consejo de gobierno del regimen especial de galapagos movilidad sostenible para galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-117,consejo de gobierno del regimen especial de galapagos estudio de exploracion y cuantificacion del recurso hidrico subterraneo y proteccion de las zonas de interes hidrogeologico en las islas pobladas de las islas galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-118,"consejo de gobierno del regimen especial de galapagos mejoramiento y acondicionamiento de playas en las islas galapagos destinado a la certificacion de ""playa azul"" desarrollo social y productivo de manera sustentable en la provincia de galapagos",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-119,consejo de gobierno del regimen especial de galapagos fomento integral de cultura y patrimonio en la provincia de galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-120,consejo de gobierno del regimen especial de galapagos formacion del talento humano de galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-121,consejo de gobierno del regimen especial de galapagos ejecucion de un sistema integrado de encuestas para el regimen especial de galapagos desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-122,consejo de gobierno del regimen especial de galapagos obra publica e infraestructura hidrica y fomento de actividades productivas sustentables desarrollo social y productivo de manera sustentable en la provincia de galapagos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-123,consejo de participacion ciudadana y control social jubilacion de las y los servidores del consejo de participacion ciudadana y control social administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-124,consejo de participacion ciudadana y control social desconcentracion de procesos agregadores de valor del consejo de participacion ciudadana y control social en las provincias del ecuador administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-125,consejo de participacion ciudadana y control social promocion y fortalecimiento del ejercicio de los derechos de participacion ciudadana en grupos de atencion prioritaria jovenes y grupos lgbti participacion ciudadana y control social,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-126,consejo de participacion ciudadana y control social proyecto de ampliacion y readecuacion de las instalaciones del consejo de participacion ciudadana y control social participacion ciudadana y control social,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-127,consejo de participacion ciudadana y control social apoyo y estimulacion de las capacidades participativas de la ciudadania para promover su accion protagonica a traves de la modalidad de fondos concursables participacion ciudadana y control social,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-128,consejo de participacion ciudadana y control social centro de investigacion y formacion para el poder ciudadano transparencia prevencion y lucha contra la corrupcion transparencia y lucha contra la corrupcion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-129,consejo de participacion ciudadana y control social indice de transparencia transparencia y lucha contra la corrupcion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-130,consejo de regulacion desarrollo y promocion de la informacion y comunicacion generacion de capacidades para promover la democratizacion de los derechos de la comunicacion a traves de aulas moviles administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-131,consejo nacional de competencias fortalecimiento institucional al proceso de descentralizacion asignacion y transferencia de competencias a los gobiernos autonomos descentralizados,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-132,consejo nacional de cultura plan de optimizacion y desenrollamiento del talento humano del consejo nacional de cultura administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-133,consejo nacional de cultura plan de optimizacion y desenrolamiento del talento humano del consejo nacional de cultura fomento desarrollo y difusion cultural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-134,consejo nacional de la judicatura consolidacion de la transformacion y calidad de los servicios de justicia prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-135,consejo nacional de la judicatura proyecto de infraestructura de tecnologias de informacion y comunicaciones de la funcion judicial prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-136,consejo nacional de la judicatura diseno e implementacion del nuevo modelo de gestion de la funcion judicial del ecuador prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-137,consejo nacional de la judicatura programa de fortalecimiento de la funcion judicial prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-138,consejo nacional de la judicatura mejoramiento de la justicia en la ciudad de riobamba prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-139,consejo nacional de la judicatura combatir la impunidad de los delitos a nivel nacional prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-140,consejo nacional de la judicatura impulsar la mejora permanente y modernizacion de los servicios prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-141,consejo nacional de la judicatura creacion y mejoramiento de la infraestructura civil judicial ajustada al nuevo modelo de gestion de la justicia prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-142,consejo nacional electoral estudio para la contratacion de los estudios especializados para las remodelaciones y nuevas edificaciones del consejo nacional electoral quito y guayaquil fase y delegaciones de propiedad del cne fase administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-143,consejo nacional electoral estudios de preinversion proyecto proyecto de implementacion de infraestructura de tecnologias de informacion y comunicaciones del consejo nacional electoral administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-144,consejo nacional electoral jubilacion de las servidoras y servidores publicos del cne a traves de la implementacion de planes de retiro con indemnizacion administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-145,consejo nacional electoral modernizacion del registro electoral a nivel nacional y del exterior administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-146,consejo nacional electoral proyecto de reestructuracion de la infraestructura civil del consejo nacional electoral de acuerdo al nuevo dimensionamiento del personal de las delegaciones a nivel nacional administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-147,consejo nacional electoral proyecto de infraestructura de tecnologias de informacion y comunicaciones del consejo nacional electoral gestion del derecho al sufragio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-148,consejo nacional electoral estudios proyecto voto electrnico del consejo nacional electoral gestion del derecho al sufragio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-149,consejo nacional electoral proyecto de voto electronico gestion del derecho al sufragio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-150,consejo nacional para la igualdad de discapacidades conadis transversalizacion y seguimiento delas politicas publicas en discapacidades en el ecuador politica publica para la igualdad y la no discriminacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-151,consejo nacional para la igualdad de genero aportar al fortalecimiento del consejo de las mujeres y la igualdad de genero para el cumplimiento de su mandato constitucional politica publica para la igualdad y la no discriminacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-152,contraloria general del estado ampliacion del edificio matriz edificio de parqueaderos y oficinas administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-153,contraloria general del estado mejoramiento de la funcion de control de la contraloria general del estado administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-154,contraloria general del estado construccion del edificio de la direccion regional ? guayas de la contraloria general del estado administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-155,corporacion ciudad alfaro recuperacion acopio registro curaduria y difusion del patrimonio documental de manabi fomento y conservacion del patrimonio del ecuador,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-156,corporacion ciudad alfaro difusion de la memoria emblematica revolucionaria y fortalecimiento de la cohesion e identidad nacional fomento y conservacion del patrimonio del ecuador,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-157,corporacion ciudad alfaro registro y puesta en valor del patrimonio de la cultura mantena de los cerros hojas jaboncillo negrita bravo y guayabal fomento y conservacion del patrimonio del ecuador,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-158,corporacion del seguro de depositos cosede plan de fortalecimiento institucional aseguramiento de disponibilidades de recursos para procesos de resolucion bancaria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-159,corte constitucional implementacion de un sistema integral de medicion constitucional simec administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-160,defensoria del pueblo construccion y dotacion de la infraestructura fisica y tecnologica de la defensoria del pueblo a nivel nacional administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-161,defensoria del pueblo implementacion del sistema de informacion integrado de gestion defensorial siged administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
