id,text,lemmas
G3T7,"Garantizar una vida sana y promover el bienestar para todos en todas las edades. Para 2030, garantizar el acceso universal a los servicios de salud sexual y reproductiva, incluidos los de planificación de la familia, información y educación, y la integración de la salud reproductiva en las estrategias y los programas nacionales. Garantizar una vida sana y promover el bienestar para todos en todas las edades","[('garantizar', 'VERB'), ('uno', 'DET'), ('vida', 'NOUN'), ('sano', 'ADJ'), ('y', 'CCONJ'), ('promover', 'VERB'), ('el', 'DET'), ('bienestar', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('todo', 'DET'), ('edad', 'NOUN'), ('.', 'PUNCT'), ('2030', 'NUM'), (',', 'PUNCT'), ('acceso', 'NOUN'), ('universal', 'ADJ'), ('a', 'ADP'), ('servicio', 'NOUN'), ('de', 'ADP'), ('salud', 'NOUN'), ('sexual', 'ADJ'), ('reproductivo', 'ADJ'), ('incluir', 'VERB'), ('planificación', 'NOUN'), ('familia', 'NOUN'), ('información', 'NOUN'), ('educación', 'NOUN'), ('integración', 'NOUN'), ('estrategia', 'NOUN'), ('programa', 'NOUN'), ('nacional', 'ADJ')]"
G3T8,"Garantizar una vida sana y promover el bienestar para todos en todas las edades. Lograr la cobertura sanitaria universal, en particular la protección contra los riesgos financieros, el acceso a servicios de salud esenciales de calidad y el acceso a medicamentos y vacunas seguros, eficaces, asequibles y de calidad para todos. Garantizar una vida sana y promover el bienestar para todos en todas las edades","[('garantizar', 'VERB'), ('uno', 'DET'), ('vida', 'NOUN'), ('sano', 'ADJ'), ('y', 'CCONJ'), ('promover', 'VERB'), ('el', 'DET'), ('bienestar', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('todo', 'DET'), ('edad', 'NOUN'), ('.', 'PUNCT'), ('lograr', 'VERB'), ('cobertura', 'NOUN'), ('sanitario', 'ADJ'), ('universal', 'ADJ'), (',', 'PUNCT'), ('particular', 'NOUN'), ('protección', 'NOUN'), ('contra', 'ADP'), ('riesgo', 'NOUN'), ('financiero', 'ADJ'), ('acceso', 'NOUN'), ('a', 'ADP'), ('servicio', 'NOUN'), ('de', 'ADP'), ('salud', 'NOUN'), ('esencial', 'ADJ'), ('calidad', 'NOUN'), ('medicamento', 'NOUN'), ('vacuna', 'NOUN'), ('seguro', 'ADJ'), ('eficaz', 'ADJ'), ('asequible', 'ADJ')]"
G3T9,"Garantizar una vida sana y promover el bienestar para todos en todas las edades. Para 2030, reducir sustancialmente el número de muertes y enfermedades producidas por productos químicos peligrosos y la contaminación del aire, el agua y el suelo. Garantizar una vida sana y promover el bienestar para todos en todas las edades","[('garantizar', 'VERB'), ('uno', 'DET'), ('vida', 'NOUN'), ('sano', 'ADJ'), ('y', 'CCONJ'), ('promover', 'VERB'), ('el', 'DET'), ('bienestar', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('todo', 'DET'), ('edad', 'NOUN'), ('.', 'PUNCT'), ('2030', 'NUM'), (',', 'PUNCT'), ('reducir', 'VERB'), ('sustancialmente', 'ADV'), ('número', 'NOUN'), ('de', 'ADP'), ('muerte', 'NOUN'), ('enfermedad', 'NOUN'), ('producido', 'ADJ'), ('por', 'ADP'), ('producto', 'NOUN'), ('químico', 'ADJ'), ('peligroso', 'ADJ'), ('contaminación', 'NOUN'), ('del', 'ADP'), ('aire', 'NOUN'), ('agua', 'NOUN'), ('suelo', 'NOUN')]"
G3T10,"Garantizar una vida sana y promover el bienestar para todos en todas las edades. Fortalecer la aplicación del Convenio Marco de la Organización Mundial de la Salud para el Control del Tabaco en todos los países, según proceda. Garantizar una vida sana y promover el bienestar para todos en todas las edades","[('garantizar', 'VERB'), ('uno', 'DET'), ('vida', 'NOUN'), ('sano', 'ADJ'), ('y', 'CCONJ'), ('promover', 'VERB'), ('el', 'DET'), ('bienestar', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('todo', 'DET'), ('edad', 'NOUN'), ('.', 'PUNCT'), ('fortalecer', 'VERB'), ('aplicación', 'NOUN'), ('del', 'ADP'), ('Convenio', 'PROPN'), ('Marco', 'PROPN'), ('de', 'ADP'), ('Organización', 'PROPN'), ('Mundial', 'PROPN'), ('Salud', 'PROPN'), ('Control', 'PROPN'), ('Tabaco', 'PROPN'), ('país', 'NOUN'), (',', 'PUNCT'), ('según', 'SCONJ'), ('proceda', 'NOUN')]"
G3T11,"Garantizar una vida sana y promover el bienestar para todos en todas las edades. Apoyar las actividades de investigación y desarrollo de vacunas y medicamentos para las enfermedades transmisibles y no transmisibles que afectan primordialmente a los países en desarrollo y facilitar el acceso a medicamentos y vacunas esenciales asequibles de conformidad con la Declaración de Doha relativa al Acuerdo sobre los ADPIC y la Salud Pública, en la que se afirma el derecho de los países en desarrollo a utilizar al máximo las disposiciones del Acuerdo sobre los Aspectos de los Derechos de Propiedad Intelectual Relacionados con el Comercio en lo relativo a la flexibilidad para proteger la salud pública y, en particular, proporcionar acceso a los medicamentos para todos. Garantizar una vida sana y promover el bienestar para todos en todas las edades","[('garantizar', 'VERB'), ('uno', 'DET'), ('vida', 'NOUN'), ('sano', 'ADJ'), ('y', 'CCONJ'), ('promover', 'VERB'), ('el', 'DET'), ('bienestar', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('todo', 'DET'), ('edad', 'NOUN'), ('.', 'PUNCT'), ('apoyar', 'VERB'), ('actividad', 'NOUN'), ('de', 'ADP'), ('investigación', 'NOUN'), ('desarrollo', 'NOUN'), ('vacuna', 'NOUN'), ('medicamento', 'NOUN'), ('enfermedad', 'NOUN'), ('transmisibl', 'ADJ'), ('no', 'ADV'), ('que', 'PRON'), ('afectar', 'VERB'), ('primordialmente', 'ADV'), ('a', 'ADP'), ('país', 'NOUN'), ('facilitar', 'VERB'), ('acceso', 'NOUN'), ('esencial', 'ADJ'), ('asequible', 'ADJ'), ('conformidad', 'NOUN'), ('con', 'ADP'), ('Declaración', 'PROPN'), ('Doha', 'PROPN'), ('relativo', 'ADJ'), ('al', 'ADP'), ('Acuerdo', 'PROPN'), ('sobre', 'ADP'), ('ADPIC', 'PROPN'), ('Salud', 'PROPN'), ('Pública', 'PROPN'), (',', 'PUNCT'), ('él', 'PRON'), ('afirmar', 'VERB'), ('derecho', 'NOUN'), ('utilizar', 'VERB'), ('máximo', 'NOUN'), ('disposición', 'NOUN'), ('del', 'ADP'), ('aspecto', 'NOUN'), ('Derechos', 'PROPN'), ('Propiedad', 'PROPN'), ('Intelectual', 'PROPN'), ('Relacionados', 'PROPN'), ('Comercio', 'PROPN'), ('flexibilidad', 'NOUN'), ('proteger', 'VERB'), ('salud', 'NOUN'), ('público', 'ADJ'), ('particular', 'NOUN'), ('proporcionar', 'VERB')]"
G3T12,"Garantizar una vida sana y promover el bienestar para todos en todas las edades. Aumentar sustancialmente la financiación de la salud y la contratación, el desarrollo, la capacitación y la retención del personal sanitario en los países en desarrollo, especialmente en los países menos adelantados y los pequeños Estados insulares en desarrollo. Garantizar una vida sana y promover el bienestar para todos en todas las edades","[('garantizar', 'VERB'), ('uno', 'DET'), ('vida', 'NOUN'), ('sano', 'ADJ'), ('y', 'CCONJ'), ('promover', 'VERB'), ('el', 'DET'), ('bienestar', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('todo', 'DET'), ('edad', 'NOUN'), ('.', 'PUNCT'), ('aumentar', 'VERB'), ('sustancialmente', 'ADV'), ('financiación', 'NOUN'), ('de', 'ADP'), ('salud', 'NOUN'), ('contratación', 'NOUN'), (',', 'PUNCT'), ('desarrollo', 'NOUN'), ('capacitación', 'NOUN'), ('retención', 'NOUN'), ('del', 'ADP'), ('personal', 'NOUN'), ('sanitario', 'ADJ'), ('país', 'NOUN'), ('especialmente', 'ADV'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('pequeño', 'ADJ'), ('Estados', 'PROPN'), ('insular', 'ADJ')]"
G3T13,"Garantizar una vida sana y promover el bienestar para todos en todas las edades. Reforzar la capacidad de todos los países, en particular los países en desarrollo, en materia de alerta temprana, reducción de riesgos y gestión de los riesgos para la salud nacional y mundial. Garantizar una vida sana y promover el bienestar para todos en todas las edades","[('garantizar', 'VERB'), ('uno', 'DET'), ('vida', 'NOUN'), ('sano', 'ADJ'), ('y', 'CCONJ'), ('promover', 'VERB'), ('el', 'DET'), ('bienestar', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('todo', 'DET'), ('edad', 'NOUN'), ('.', 'PUNCT'), ('reforzar', 'VERB'), ('capacidad', 'NOUN'), ('de', 'ADP'), ('país', 'NOUN'), (',', 'PUNCT'), ('particular', 'NOUN'), ('desarrollo', 'NOUN'), ('materia', 'NOUN'), ('alerta', 'NOUN'), ('temprano', 'ADJ'), ('reducción', 'NOUN'), ('riesgo', 'NOUN'), ('gestión', 'NOUN'), ('salud', 'NOUN'), ('nacional', 'ADJ'), ('mundial', 'ADJ')]"
G4T1,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('asegurar', 'VERB'), ('que', 'SCONJ'), ('niña', 'NOUN'), ('niño', 'NOUN'), ('terminar', 'VERB'), ('enseñanza', 'NOUN'), ('primario', 'ADJ'), ('secundario', 'ADJ'), ('que', 'PRON'), ('haber', 'AUX'), ('ser', 'AUX'), ('gratuito', 'ADJ'), ('producir', 'VERB'), ('resultado', 'NOUN'), ('pertinente', 'ADJ'), ('efectivo', 'ADJ')]"
G4T2,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, asegurar que todas las niñas y todos los niños tengan acceso a servicios de atención y desarrollo en la primera infancia y educación preescolar de calidad, a fin de que estén preparados para la enseñanza primaria. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('asegurar', 'VERB'), ('que', 'SCONJ'), ('niña', 'NOUN'), ('niño', 'NOUN'), ('tener', 'VERB'), ('acceso', 'NOUN'), ('servicio', 'NOUN'), ('atención', 'NOUN'), ('desarrollo', 'NOUN'), ('en', 'ADP'), ('primero', 'ADJ'), ('infancia', 'NOUN'), ('preescolar', 'ADJ'), ('fin', 'NOUN'), ('estar', 'AUX'), ('preparado', 'ADJ'), ('enseñanza', 'NOUN'), ('primario', 'ADJ')]"
G4T3,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, asegurar el acceso igualitario de todos los hombres y las mujeres a una formación técnica, profesional y superior de calidad, incluida la enseñanza universitaria. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('asegurar', 'VERB'), ('acceso', 'NOUN'), ('igualitario', 'ADJ'), ('hombre', 'NOUN'), ('mujer', 'NOUN'), ('formación', 'NOUN'), ('técnico', 'ADJ'), ('profesional', 'ADJ'), ('superior', 'ADJ'), ('incluir', 'VERB'), ('enseñanza', 'NOUN'), ('universitario', 'ADJ')]"
G4T4,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, aumentar considerablemente el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('aumentar', 'VERB'), ('considerablemente', 'ADV'), ('número', 'NOUN'), ('joven', 'NOUN'), ('adulto', 'NOUN'), ('que', 'PRON'), ('tener', 'VERB'), ('competencia', 'NOUN'), ('necesario', 'ADJ'), ('en', 'ADP'), ('particular', 'NOUN'), ('técnico', 'ADJ'), ('profesional', 'NOUN'), ('acceder', 'VERB'), ('al', 'ADP'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('emprendimiento', 'NOUN')]"
G4T5,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, eliminar las disparidades de género en la educación y asegurar el acceso igualitario a todos los niveles de la enseñanza y la formación profesional para las personas vulnerables, incluidas las personas con discapacidad, los pueblos indígenas y los niños en situaciones de vulnerabilidad. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('eliminar', 'VERB'), ('disparidad', 'NOUN'), ('género', 'NOUN'), ('en', 'ADP'), ('asegurar', 'VERB'), ('acceso', 'NOUN'), ('igualitario', 'ADJ'), ('nivel', 'NOUN'), ('enseñanza', 'NOUN'), ('formación', 'NOUN'), ('profesional', 'ADJ'), ('persona', 'NOUN'), ('vulnerable', 'ADJ'), ('incluir', 'VERB'), ('con', 'ADP'), ('discapacidad', 'NOUN'), ('pueblo', 'NOUN'), ('indígena', 'ADJ'), ('niño', 'NOUN'), ('situación', 'NOUN'), ('vulnerabilidad', 'NOUN')]"
G4T6,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, asegurar que todos los jóvenes y una proporción considerable de los adultos, tanto hombres como mujeres, estén alfabetizados y tengan nociones elementales de aritmética. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('asegurar', 'VERB'), ('que', 'SCONJ'), ('joven', 'NOUN'), ('proporción', 'NOUN'), ('considerable', 'ADJ'), ('adulto', 'NOUN'), ('tanto', 'ADV'), ('hombre', 'NOUN'), ('como', 'SCONJ'), ('mujer', 'NOUN'), ('estar', 'AUX'), ('alfabetizado', 'ADJ'), ('tengan', 'VERB'), ('noción', 'NOUN'), ('elemental', 'ADJ'), ('aritmética', 'NOUN')]"
G4T7,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, asegurar que todos los alumnos adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, entre otras cosas mediante la educación para el desarrollo sostenible y los estilos de vida sostenibles, los derechos humanos, la igualdad de género, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y la contribución de la cultura al desarrollo sostenible. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('asegurar', 'VERB'), ('que', 'SCONJ'), ('alumno', 'NOUN'), ('adquirir', 'VERB'), ('conocimiento', 'NOUN'), ('teórico', 'ADJ'), ('práctico', 'ADJ'), ('necesario', 'ADJ'), ('desarrollo', 'NOUN'), ('sostenible', 'ADJ'), ('entre', 'ADP'), ('otro', 'DET'), ('cosa', 'NOUN'), ('mediante', 'ADP'), ('estilo', 'NOUN'), ('derechos', 'NOUN'), ('humanos', 'NOUN'), ('igualdad', 'NOUN'), ('género', 'NOUN'), ('promoción', 'NOUN'), ('cultura', 'NOUN'), ('paz', 'NOUN'), ('no', 'ADV'), ('violencia', 'NOUN'), ('ciudadanía', 'NOUN'), ('mundial', 'ADJ'), ('valoración', 'NOUN'), ('diversidad', 'NOUN'), ('cultural', 'ADJ'), ('contribución', 'NOUN'), ('al', 'ADP')]"
G4T8,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. Construir y adecuar instalaciones educativas que tengan en cuenta las necesidades de los niños y las personas con discapacidad y las diferencias de género, y que ofrezcan entornos de aprendizaje seguros, no violentos, inclusivos y eficaces para todos. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('construir', 'VERB'), ('adecuar', 'VERB'), ('instalación', 'NOUN'), ('educativo', 'ADJ'), ('que', 'PRON'), ('tener', 'VERB'), ('en', 'ADP'), ('cuenta', 'NOUN'), ('necesidad', 'NOUN'), ('niño', 'NOUN'), ('persona', 'NOUN'), ('con', 'ADP'), ('discapacidad', 'NOUN'), ('diferencia', 'NOUN'), ('género', 'NOUN'), ('ofrecer', 'VERB'), ('entorno', 'NOUN'), ('seguro', 'ADJ'), ('no', 'ADV'), ('violento', 'ADJ'), ('eficaz', 'ADJ')]"
G4T9,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2020, aumentar considerablemente a nivel mundial el número de becas disponibles para los países en desarrollo, en particular los países menos adelantados, los pequeños Estados insulares en desarrollo y los países africanos, a fin de que sus estudiantes puedan matricularse en programas de enseñanza superior, incluidos programas de formación profesional y programas técnicos, científicos, de ingeniería y de tecnología de la información y las comunicaciones, de países desarrollados y otros países en desarrollo. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('aumentar', 'VERB'), ('considerablemente', 'ADV'), ('nivel', 'NOUN'), ('mundial', 'ADJ'), ('número', 'NOUN'), ('beca', 'NOUN'), ('disponible', 'ADJ'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('particular', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('pequeño', 'ADJ'), ('Estados', 'PROPN'), ('insular', 'ADJ'), ('africano', 'ADJ'), ('fin', 'NOUN'), ('que', 'SCONJ'), ('su', 'DET'), ('estudiante', 'NOUN'), ('poder', 'AUX'), ('matricular él', 'VERB'), ('programa', 'NOUN'), ('enseñanza', 'NOUN'), ('superior', 'ADJ'), ('incluido', 'ADJ'), ('formación', 'NOUN'), ('profesional', 'ADJ'), ('técnico', 'ADJ'), ('científico', 'NOUN'), ('ingeniería', 'NOUN'), ('tecnología', 'NOUN'), ('información', 'NOUN'), ('comunicación', 'NOUN'), ('desarrollado', 'ADJ'), ('otro', 'DET')]"
G4T10,"Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos. De aquí a 2030, aumentar considerablemente la oferta de docentes calificados, incluso mediante la cooperación internacional para la formación de docentes en los países en desarrollo, especialmente los países menos adelantados y los pequeños Estados insulares en desarrollo. Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos","[('garantizar', 'VERB'), ('uno', 'DET'), ('educación', 'NOUN'), ('inclusivo', 'ADJ'), (',', 'PUNCT'), ('equitativo', 'ADJ'), ('y', 'CCONJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('aprendizaje', 'NOUN'), ('durante', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('vida', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('aumentar', 'VERB'), ('considerablemente', 'ADV'), ('oferta', 'NOUN'), ('docente', 'NOUN'), ('calificado', 'ADJ'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('cooperación', 'NOUN'), ('internacional', 'ADJ'), ('formación', 'NOUN'), ('en', 'ADP'), ('país', 'NOUN'), ('desarrollo', 'NOUN'), ('especialmente', 'ADV'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('pequeño', 'ADJ'), ('Estados', 'PROPN'), ('insular', 'ADJ')]"
