id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal,text,sentence,tokenized
P103S03E034,gestion de respuesta por el terremoto del 16-a,servicio nacional de gestion de riesgos y emergencias,sectorial administrativo,2428991.28,0.0,1666794.84,1166756.4,0.0,0.0,0.0,0.0,0.0,0.0,4095786.12,1166756.4,servicio nacional de gestion de riesgos y emergencias gestion de respuesta por el terremoto del a,national risk and emergency management service response management for the 16-a earthquake,"[('servicio', 'JJ'), ('nacional', 'JJ'), ('gestion', 'NN'), ('gestion', 'NN'), ('por', 'JJ'), ('el', 'NN'), ('terremoto', 'NN')]"
P1040S17E520,construccion del intercambiador de trafico en la via san vicente-san pablo para la interconexion del corredor e,ministerio de transporte y obras publicas,sectorial comunicaciones,43938753.36000001,4510344.24,35865014.96000001,4685840.050000001,0.0,0.0,0.0,0.0,2872377.0,19019.76,82676145.32000002,9215204.05,ministerio de transporte y obras publicas construccion del intercambiador de trafico en la via san vicentesan pablo para la interconexion del corredor e,Ministry of Transport and Public Works Construction of the traffic interchange on the San Vicente-San Pablo road for the interconnection of the corridor e,"[('ministerio', 'NN'), ('construccion', 'NN'), ('intercambiador', 'NN'), ('san', 'JJ'), ('vicentesan', 'JJ'), ('pablo', 'NN'), ('para', 'NN'), ('la', 'NN'), ('interconexion', 'NN'), ('corredor', 'NN'), ('e', 'NN')]"
P1041S17E520,estudios definitivos de los puentes (9) ubicados en la carretera coca - dayuma absisas 3+480; 4+850; 18+000;21+120,ministerio de transporte y obras publicas,sectorial comunicaciones,2493379.04,2263334.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493379.04,2263334.52,ministerio de transporte y obras publicas estudios definitivos de los puentes () ubicados en la carretera coca dayuma absisas + + ++,ministry of transportation and public works definitive studies of the bridges (9) located on the coca - dayuma absisas highway 3+480; 4+850; 18+000;21+120,"[('ministerio', 'NN'), ('ubicados', 'VBP'), ('en', 'JJ'), ('carretera', 'NN'), ('coca', 'NN'), ('dayuma', 'NN'), ('absisas', 'NN'), ('++', 'NN')]"
P1042S17E520,rehabilitacion y asfaltado de las calles de tulcan y la parroquia urbana de julio andrade ubicadas en el canton,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio de transporte y obras publicas rehabilitacion y asfaltado de las calles de tulcan y la parroquia urbana de julio andrade ubicadas en el canton,ministry of transport and public works rehabilitation and paving of the streets of tulcan and the urban parish of julio andrade located in the canton,"[('ministerio', 'NN'), ('rehabilitacion', 'NN'), ('asfaltado', 'NN'), ('tulcan', 'JJ'), ('y', 'NN'), ('la', 'NN'), ('ubicadas', 'JJ'), ('canton', 'NN')]"
P1043S17E520,ampliacion a 6 carriles de la via cajas otavalo mas paso lateral de ibarra mas ampliacion de circunvalacion de ot,ministerio de transporte y obras publicas,sectorial comunicaciones,360630331.1199999,320602937.81999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360630331.1199999,320602937.81999993,ministerio de transporte y obras publicas ampliacion a  carriles de la via cajas otavalo mas paso lateral de ibarra mas ampliacion de circunvalacion de ot,ministry of transportation and public works expansion to 6 lanes of via caja otavalo plus lateral passage of ibarra plus expansion of ot bypass,"[('ministerio', 'NN'), ('ampliacion', 'NN'), ('cajas', 'NN'), ('otavalo', 'NN'), ('mas', 'NN'), ('paso', 'JJ'), ('lateral', 'JJ'), ('ampliacion', 'NN'), ('circunvalacion', 'NN')]"
P1044S17E520,ampliacion de la infraestructura de la via concesionada de la via rumichaca-riobamba varios tramos,ministerio de transporte y obras publicas,sectorial comunicaciones,678308798.13,138379818.55999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678308798.13,138379818.55999997,ministerio de transporte y obras publicas ampliacion de la infraestructura de la via concesionada de la via rumichacariobamba varios tramos,ministry of transport and public works expansion of the infrastructure of the concession road of the rumichaca-riobamba road several sections,"[('ministerio', 'NN'), ('ampliacion', 'NN'), ('concesionada', 'NN'), ('rumichacariobamba', 'NN'), ('tramos', 'VBP')]"
P1045S17E520,construccion de la carretera colimes-olmedo,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio de transporte y obras publicas construccion de la carretera colimesolmedo,ministry of transport and public works construction of the colimes-olmedo highway,"[('ministerio', 'NN'), ('construccion', 'NN'), ('carretera', 'NN'), ('colimesolmedo', 'NN')]"
P1046S17E520,ampliacion de la carretera santa rosa y del cambio,ministerio de transporte y obras publicas,sectorial comunicaciones,15333023.400000002,5528989.790000001,4258363.76,52201.78,3528876.379999999,12533.28,0.0,0.0,0.0,0.0,23120263.540000003,5593724.8500000015,ministerio de transporte y obras publicas ampliacion de la carretera santa rosa y del cambio,ministry of transportation and public works expansion of the santa rosa highway and the change,"[('ministerio', 'NN'), ('ampliacion', 'NN'), ('carretera', 'NN'), ('santa', 'NN'), ('rosa', 'NN'), ('y', 'NN'), ('del', 'NN'), ('cambio', 'NN')]"
P1047S17E520,ampliacion y mantenimiento de la via santo domingo el carmen,ministerio de transporte y obras publicas,sectorial comunicaciones,1068745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068745.0,0.0,ministerio de transporte y obras publicas ampliacion y mantenimiento de la via santo domingo el carmen,ministry of transportation and public works extension and maintenance of the via santo domingo el carmen,"[('ministerio', 'NN'), ('ampliacion', 'NN'), ('santo', 'NN'), ('domingo', 'NN')]"
P1048S17E520,construccion de la carretera 9 de octubre-macas incluido paso lateral occidental,ministerio de transporte y obras publicas,sectorial comunicaciones,15842642.96,11782468.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15842642.96,11782468.49,ministerio de transporte y obras publicas construccion de la carretera  de octubremacas incluido paso lateral occidental,ministry of transport and public works construction of the highway 9 de octubre-macas including western lateral pass,"[('ministerio', 'NN'), ('construccion', 'NN'), ('incluido', 'NN'), ('lateral', 'JJ'), ('occidental', 'NN')]"
P1049S17E520,rehabilitacion de 14 caminos vecinales con carpeta asfaltica y 33 puentes de hormigon en varios sitios de la prov,ministerio de transporte y obras publicas,sectorial comunicaciones,25481434.24,2740717.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25481434.24,2740717.12,ministerio de transporte y obras publicas rehabilitacion de  caminos vecinales con carpeta asfaltica y  puentes de hormigon en varios sitios de la prov,Ministry of Transport and Public Works Rehabilitation of 14 neighborhood roads with asphalt paving and 33 concrete bridges in various parts of the province,"[('ministerio', 'NN'), ('rehabilitacion', 'NN'), ('con', 'VBP'), ('carpeta', 'NN'), ('asfaltica', 'NN'), ('y', 'NN'), ('hormigon', 'NN'), ('prov', 'NN')]"
P104S03E034,programa de prevencion y mitigacion para reducir el riesgo por diferentes amenazas,servicio nacional de gestion de riesgos y emergencias,sectorial administrativo,0.0,0.0,29718751.74,0.0,2891656.03,0.0,0.0,0.0,1413389.84,0.0,34023797.61,0.0,servicio nacional de gestion de riesgos y emergencias programa de prevencion y mitigacion para reducir el riesgo por diferentes amenazas,national risk and emergency management service prevention and mitigation program to reduce risk from different threats,"[('servicio', 'JJ'), ('nacional', 'JJ'), ('gestion', 'NN'), ('prevencion', 'NN'), ('mitigacion', 'NN'), ('para', 'NN'), ('reducir', 'NN'), ('el', 'NN'), ('riesgo', 'NN'), ('por', 'NN')]"
P1050S17E520,fiscalizacion de la construccion carretera y de alamor - pindal - zapotillo - lalamor incluidos 9 puentes:,ministerio de transporte y obras publicas,sectorial comunicaciones,386367.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386367.89,0.0,ministerio de transporte y obras publicas fiscalizacion de la construccion carretera y de alamor pindal zapotillo lalamor incluidos  puentes,Ministry of Transport and Public Works Oversight of highway and Alamor construction - Pindal - Zapotillo - Lalamor including 9 bridges:,"[('ministerio', 'NN'), ('fiscalizacion', 'NN'), ('construccion', 'NN'), ('carretera', 'NN'), ('y', 'NN'), ('pindal', 'JJ'), ('zapotillo', 'NN'), ('lalamor', 'NN'), ('incluidos', 'NN')]"
P1051S17E520,estudios de factibilidad impactos ambientales e ingenieria definitivos del puente sobre el rio leon y accesos,ministerio de transporte y obras publicas,sectorial comunicaciones,919744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919744.0,0.0,ministerio de transporte y obras publicas estudios de factibilidad impactos ambientales e ingenieria definitivos del puente sobre el rio leon y accesos,ministry of transport and public works feasibility studies final environmental impacts and engineering of the bridge over the leon river and accesses,"[('ministerio', 'NN'), ('impactos', 'NN'), ('e', 'VBP'), ('ingenieria', 'JJ'), ('definitivos', 'NN'), ('del', 'NN'), ('puente', 'NN'), ('sobre', 'NN'), ('el', 'NN'), ('rio', 'NN'), ('leon', 'NN'), ('y', 'NN'), ('accesos', 'NN')]"
P1052S17E520,reconstruccion y mantenimiento de la via mendez-san jose de morona,ministerio de transporte y obras publicas,sectorial comunicaciones,3447884.2500000005,2885087.7000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3447884.2500000005,2885087.7000000007,ministerio de transporte y obras publicas reconstruccion y mantenimiento de la via mendezsan jose de morona,ministry of transportation and public works reconstruction and maintenance of the mendez-san jose de morona road,"[('ministerio', 'NN'), ('reconstruccion', 'NN')]"
P1053S17E520,"construccion del puente sobre el rio quevedo, ubicado en la calle septima y camilo arevalo",ministerio de transporte y obras publicas,sectorial comunicaciones,8103528.189999999,4393353.359999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8103528.189999999,4393353.359999999,ministerio de transporte y obras publicas construccion del puente sobre el rio quevedo ubicado en la calle septima y camilo arevalo,"ministry of transport and public works construction of the bridge over the quevedo river, located at septima street and camilo arevalo","[('ministerio', 'NN'), ('construccion', 'NN'), ('puente', 'NN'), ('sobre', 'NN'), ('el', 'NN'), ('rio', 'NN'), ('quevedo', 'NN'), ('ubicado', 'JJ'), ('en', 'NN'), ('la', 'NN'), ('calle', 'VBP'), ('septima', 'NN'), ('y', 'NN'), ('camilo', 'NN'), ('arevalo', 'NN')]"
P1054S17E520,viabilidad anillo vial de quevedo tramo ii pavimento flexible,ministerio de transporte y obras publicas,sectorial comunicaciones,896351.96,821655.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896351.96,821655.89,ministerio de transporte y obras publicas viabilidad anillo vial de quevedo tramo ii pavimento flexible,ministry of transport and public works feasibility ring road of quevedo section ii flexible pavement,"[('ministerio', 'NN'), ('anillo', 'JJ'), ('vial', 'NN'), ('tramo', 'JJ'), ('ii', 'NN'), ('pavimento', 'NN'), ('flexible', 'JJ')]"
P1055S17E520,mejoramiento y mantenimiento de la via puerto quito - la sexta de 30 km,ministerio de transporte y obras publicas,sectorial comunicaciones,2081230.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081230.68,0.0,ministerio de transporte y obras publicas mejoramiento y mantenimiento de la via puerto quito la sexta de  km,ministry of transport and public works improvement and maintenance of the via puerto quito - la sixth of 30 km,"[('ministerio', 'NN'), ('puerto', 'NN'), ('quito', 'NN')]"
P1056S17E520,reconstruccion y mantenimiento de la via chone - flavio alfaro de 50.65 km. incluido la construccion paso lateral d,ministerio de transporte y obras publicas,sectorial comunicaciones,9410456.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9410456.97,0.0,ministerio de transporte y obras publicas reconstruccion y mantenimiento de la via chone flavio alfaro de  km incluido la construccion paso lateral d,ministry of transport and public works reconstruction and maintenance of the via chone - flavio alfaro of 50.65 km. including construction side step d,"[('ministerio', 'NN'), ('reconstruccion', 'NN'), ('chone', 'NN'), ('flavio', 'JJ'), ('alfaro', 'NN'), ('incluido', 'JJ'), ('construccion', 'NN'), ('lateral', 'JJ'), ('d', 'NN')]"
P1057S17E520,reconstruccion durante 15 meses y mantenimiento durante 24 meses de la carretera gualaceo-limon tramo: gualaceo-pla,ministerio de transporte y obras publicas,sectorial comunicaciones,362153611.2300001,84719782.71,0.0,0.0,144792943.86999995,55127212.12,69826155.55999999,40738065.44999999,23740864.33,16512853.779999996,600513574.99,197097914.06,ministerio de transporte y obras publicas reconstruccion durante  meses y mantenimiento durante  meses de la carretera gualaceolimon tramo gualaceopla,ministry of transport and public works reconstruction for 15 months and maintenance for 24 months of the gualaceo-limon highway section: gualaceo-pla,"[('ministerio', 'NN'), ('reconstruccion', 'NN'), ('durante', 'NN'), ('y', 'VBP'), ('mantenimiento', 'JJ'), ('durante', 'NN'), ('de', 'VBP'), ('carretera', 'NN'), ('gualaceolimon', 'NN'), ('tramo', 'NN'), ('gualaceopla', 'NN')]"
P1058S17E520,mantenimiento carretera pedernales san vicente rehabilitacion y mantenimiento carretera pedernales san vicente corredor arterial e15 de 11108 km incluido paso lateral canoa,ministerio de transporte y obras publicas,sectorial comunicaciones,21522366.03,2958250.37,20393396.46,18277146.04,10439950.12,368460.23999999993,0.0,0.0,0.0,0.0,52355712.61,21603856.65,ministerio de transporte y obras publicas mantenimiento carretera pedernales san vicente rehabilitacion y mantenimiento carretera pedernales san vicente corredor arterial e de  km incluido paso lateral canoa,"Ministry of Transport and Public Works Pedernales San Vicente highway maintenance Rehabilitation and maintenance Pedernales San Vicente highway E15 arterial corridor of 11,108 km including canoe lateral passage","[('ministerio', 'NN'), ('carretera', 'NN'), ('san', 'JJ'), ('vicente', 'JJ'), ('rehabilitacion', 'NN'), ('y', 'NN'), ('mantenimiento', 'NN'), ('carretera', 'NN'), ('san', 'JJ'), ('vicente', 'JJ'), ('corredor', 'NN'), ('arterial', 'JJ'), ('e', 'NN'), ('incluido', 'NN'), ('lateral', 'JJ'), ('canoa', 'NN')]"
P1059S17E520,ampliacion de la carretera: pifo - papallacta en pavimento flexible,ministerio de transporte y obras publicas,sectorial comunicaciones,48427.17,0.0,52852012.09,35104593.55,0.0,0.0,0.0,0.0,0.0,0.0,52900439.260000005,35104593.55,ministerio de transporte y obras publicas ampliacion de la carretera pifo papallacta en pavimento flexible,ministry of transport and public works extension of the highway: pifo - papallacta in flexible pavement,"[('ministerio', 'NN'), ('ampliacion', 'NN'), ('carretera', 'NN'), ('pifo', 'NN'), ('papallacta', 'NN'), ('pavimento', 'NN'), ('flexible', 'JJ')]"
P105S03E034,control de inundaciones de ibarra,secretaria de gestion de riesgos,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,secretaria de gestion de riesgos control de inundaciones de ibarra,Ibarra flood control risk management secretary,"[('secretaria', 'NN'), ('gestion', 'NN'), ('control', 'NN')]"
P105S17E520,control de inundaciones de ibarra,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio de transporte y obras publicas control de inundaciones de ibarra,ministry of transport and public works flood control of ibarra,"[('ministerio', 'NN'), ('control', 'NN')]"
P105S18E560,control de inundaciones de ibarra,servicio de contratacion de obras - secob,sectorial desarrollo urbano y vivienda,3287520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3287520.0,0.0,servicio de contratacion de obras secob control de inundaciones de ibarra,works contracting service - secob flood control of ibarra,"[('servicio', 'NN'), ('contratacion', 'NN'), ('control', 'NN')]"
P1060S17E520,rehabilitacion latacunga - la mana (rehabilitacion y mantenimiento de la carretera latacunga - la mana),ministerio de transporte y obras publicas,sectorial comunicaciones,23154612.710000005,2395843.6300000004,35448575.01,3119122.4400000004,30369585.23,18807589.79,0.0,0.0,0.0,0.0,88972772.95,24322555.86,ministerio de transporte y obras publicas rehabilitacion latacunga la mana (rehabilitacion y mantenimiento de la carretera latacunga la mana),ministry of transport and public works rehabilitation latacunga - la mana (rehabilitation and maintenance of the highway latacunga - la mana),"[('ministerio', 'NN'), ('rehabilitacion', 'NN'), ('latacunga', 'NN'), ('la', 'NN'), ('rehabilitacion', 'NN'), ('latacunga', 'NN'), ('mana', 'NN')]"
